mut.cls1	dn.cls1	trans.cls1	ntrans.cls1	case.cls1	ctrl.cls1	mut.cls2	dn.cls2	trans.cls2	ntrans.cls2	case.cls2	ctrl.cls2
8.385e-07	0.0	1.0	0.0	0.0	0.0	1.00061230221e-05	2.0	5.0	0.0	2.0	0.0
7.125e-07	0.0	6.0	0.0	1.0	0.0	2.13055733522e-06	0.0	4.0	1.0	0.0	0.0
2.9475e-06	1.0	5.0	0.0	0.0	0.0	4.5224066867e-06	1.0	3.0	1.0	0.0	0.0
1.686e-06	0.0	5.0	0.0	1.0	0.0	2.04931813188e-05	0.0	3.0	0.0	0.0	0.0
2.685e-06	1.0	5.0	1.0	2.0	0.0	1.37463907849e-05	0.0	6.0	0.0	0.0	0.0
1.2e-06	0.0	5.0	0.0	0.0	0.0	9.2943470539e-06	0.0	3.0	0.0	0.0	0.0
1.2285e-06	0.0	2.0	1.0	0.0	0.0	1.04725024095e-05	1.0	1.0	0.0	0.0	0.0
4.2e-07	0.0	5.0	0.0	1.0	0.0	7.73600831811e-06	5.0	1.0	1.0	0.0	0.0
2.2275e-06	0.0	4.0	0.0	1.0	0.0	2.81169583148e-05	5.0	1.0	0.0	0.0	0.0
8.9925e-07	0.0	4.0	0.0	2.0	0.0	3.47095733161e-05	6.0	4.0	0.0	0.0	0.0
3.63e-06	0.0	3.0	0.0	0.0	0.0	4.63516415416e-06	1.0	3.0	1.0	2.0	0.0
1.41075e-06	0.0	1.0	0.0	0.0	0.0	3.97020891083e-05	9.0	1.0	0.0	0.0	1.0
5.325e-07	0.0	2.0	0.0	2.0	1.0	2.29983221462e-06	2.0	3.0	2.0	0.0	0.0
1.08375e-06	0.0	3.0	2.0	1.0	0.0	1.15238238356e-05	0.0	4.0	0.0	0.0	0.0
1.92375e-06	0.0	3.0	0.0	0.0	0.0	1.4914872201e-05	3.0	2.0	0.0	1.0	0.0
1.32225e-06	0.0	6.0	0.0	2.0	0.0	2.37221767512e-05	9.0	8.0	0.0	0.0	0.0
1.95675e-06	1.0	2.0	0.0	1.0	0.0	2.50562906345e-05	4.0	3.0	0.0	0.0	0.0
1.5015e-06	0.0	6.0	1.0	1.0	0.0	1.34041193216e-05	0.0	2.0	1.0	0.0	0.0
1.80675e-06	0.0	4.0	0.0	4.0	0.0	7.55003539783e-06	0.0	4.0	0.0	1.0	0.0
1.764e-06	1.0	3.0	0.0	2.0	0.0	7.77439696074e-06	1.0	6.0	0.0	1.0	0.0
4.29e-06	0.0	2.0	0.0	1.0	1.0	7.27925979284e-06	2.0	4.0	1.0	2.0	0.0
1.533e-06	0.0	4.0	0.0	0.0	0.0	9.41047875204e-06	1.0	4.0	0.0	1.0	0.0
6.105e-06	0.0	7.0	0.0	0.0	0.0	4.49017136147e-05	5.0	1.0	0.0	3.0	0.0
2.292e-06	0.0	4.0	1.0	2.0	0.0	7.93171808637e-06	1.0	1.0	1.0	1.0	1.0
8.775e-06	0.0	6.0	0.0	1.0	0.0	3.87663685337e-05	9.0	2.0	0.0	0.0	0.0
1.1355e-06	0.0	4.0	0.0	0.0	0.0	2.78457026525e-05	2.0	3.0	0.0	0.0	0.0
1.22025e-06	0.0	2.0	0.0	1.0	0.0	1.01272592901e-05	0.0	1.0	0.0	1.0	0.0
2.43e-06	0.0	3.0	0.0	1.0	1.0	1.13893245116e-05	1.0	4.0	0.0	1.0	0.0
1.86825e-06	0.0	2.0	0.0	2.0	0.0	6.36461966732e-06	2.0	3.0	0.0	0.0	0.0
1.1415e-06	0.0	4.0	1.0	1.0	0.0	2.56487003662e-05	3.0	2.0	0.0	0.0	0.0
2.88e-07	0.0	3.0	0.0	1.0	0.0	1.87881828401e-05	1.0	2.0	0.0	0.0	0.0
4.545e-07	0.0	0.0	0.0	2.0	0.0	3.23089061768e-06	0.0	3.0	2.0	1.0	1.0
4.1625e-06	0.0	2.0	0.0	0.0	0.0	5.32026492427e-06	1.0	1.0	0.0	0.0	0.0
1.28625e-06	0.0	9.0	0.0	1.0	0.0	1.79351477218e-05	2.0	1.0	0.0	3.0	0.0
3.5175e-07	0.0	1.0	0.0	1.0	0.0	2.58732255878e-05	6.0	7.0	1.0	0.0	0.0
1.2375e-06	0.0	3.0	1.0	0.0	0.0	2.70405050084e-05	4.0	2.0	0.0	1.0	0.0
6.4575e-07	0.0	5.0	0.0	0.0	0.0	1.07071747622e-05	3.0	4.0	1.0	2.0	0.0
2.5065e-06	0.0	3.0	0.0	2.0	0.0	8.92568931155e-06	3.0	4.0	0.0	0.0	0.0
2.23425e-07	0.0	2.0	0.0	0.0	0.0	1.10617408913e-05	1.0	8.0	0.0	0.0	0.0
2.29575e-06	1.0	3.0	0.0	1.0	0.0	3.86241022095e-06	1.0	3.0	0.0	1.0	0.0
6.72e-06	1.0	3.0	0.0	0.0	0.0	1.57568435297e-05	0.0	4.0	0.0	0.0	0.0
1.29075e-06	0.0	3.0	0.0	0.0	1.0	1.73575547444e-05	4.0	3.0	0.0	3.0	0.0
3.105e-06	0.0	2.0	0.0	0.0	0.0	1.3725615348e-05	1.0	6.0	1.0	1.0	0.0
1.0335e-06	0.0	1.0	1.0	0.0	0.0	6.31965020014e-06	2.0	0.0	2.0	1.0	1.0
1.12125e-06	0.0	3.0	1.0	1.0	0.0	1.33414222091e-05	2.0	4.0	1.0	1.0	1.0
1.97325e-06	1.0	3.0	0.0	2.0	0.0	3.62064586462e-06	1.0	2.0	0.0	0.0	0.0
2.3175e-06	0.0	0.0	0.0	0.0	0.0	1.87528113479e-05	2.0	7.0	0.0	0.0	0.0
1.515e-06	0.0	1.0	0.0	0.0	0.0	1.10477411666e-05	1.0	4.0	0.0	2.0	0.0
6.9525e-07	0.0	6.0	0.0	1.0	0.0	3.02995993013e-06	0.0	4.0	1.0	1.0	0.0
1.665e-06	1.0	5.0	0.0	0.0	0.0	1.06401691826e-05	0.0	0.0	0.0	0.0	0.0
3.66e-06	0.0	7.0	1.0	3.0	0.0	2.22828908651e-05	3.0	3.0	0.0	1.0	0.0
6.735e-07	0.0	1.0	0.0	2.0	0.0	1.47380451253e-05	1.0	5.0	0.0	1.0	0.0
2.6325e-06	1.0	2.0	0.0	2.0	0.0	2.36429880465e-05	0.0	5.0	0.0	2.0	0.0
1.563e-06	0.0	8.0	0.0	3.0	0.0	2.09561586121e-05	2.0	2.0	1.0	0.0	0.0
3.615e-06	0.0	3.0	0.0	0.0	1.0	1.32670673677e-05	0.0	1.0	0.0	1.0	0.0
1.47525e-06	0.0	3.0	0.0	0.0	1.0	3.08758674815e-06	0.0	4.0	0.0	3.0	0.0
7.785e-07	0.0	1.0	0.0	0.0	0.0	2.49964433954e-05	3.0	4.0	1.0	0.0	0.0
1.3785e-06	0.0	5.0	0.0	0.0	0.0	9.15099727092e-06	0.0	3.0	0.0	1.0	0.0
1.3785e-06	2.0	3.0	0.0	1.0	0.0	1.34449480587e-05	2.0	6.0	1.0	0.0	0.0
1.32375e-06	0.0	2.0	0.0	4.0	0.0	6.58492924598e-06	0.0	5.0	0.0	0.0	0.0
3.9825e-07	0.0	3.0	0.0	2.0	0.0	1.72263448709e-05	2.0	0.0	0.0	1.0	2.0
5.0175e-06	0.0	3.0	0.0	2.0	0.0	3.34266588929e-05	1.0	3.0	0.0	0.0	0.0
1.7055e-06	0.0	3.0	0.0	0.0	0.0	7.43828171021e-06	1.0	5.0	0.0	0.0	0.0
5.5275e-07	0.0	3.0	1.0	1.0	0.0	5.51551719528e-06	1.0	2.0	0.0	1.0	1.0
3.165e-06	0.0	3.0	0.0	0.0	0.0	1.39333890229e-05	1.0	4.0	1.0	1.0	0.0
4.9275e-07	0.0	6.0	0.0	0.0	0.0	7.31843129456e-06	1.0	7.0	1.0	0.0	1.0
1.419e-06	0.0	2.0	1.0	1.0	0.0	9.29229169541e-06	3.0	6.0	0.0	1.0	0.0
2.9925e-06	2.0	2.0	0.0	1.0	0.0	1.4362224272e-05	1.0	3.0	0.0	1.0	0.0
1.62075e-06	0.0	4.0	0.0	2.0	0.0	7.41528658006e-06	0.0	4.0	0.0	2.0	0.0
6.4275e-07	0.0	3.0	1.0	1.0	1.0	1.59182150224e-05	3.0	4.0	1.0	0.0	0.0
5.4225e-07	0.0	2.0	0.0	0.0	0.0	3.54655082917e-05	4.0	2.0	0.0	0.0	0.0
7.9425e-07	0.0	1.0	1.0	0.0	0.0	4.3195669219e-06	0.0	4.0	0.0	2.0	0.0
8.19e-07	0.0	3.0	0.0	1.0	0.0	1.50055523369e-05	2.0	6.0	0.0	0.0	0.0
3.885e-06	0.0	2.0	0.0	1.0	0.0	4.33712049239e-05	7.0	6.0	0.0	1.0	0.0
7.545e-06	1.0	7.0	0.0	0.0	0.0	7.50322167683e-06	1.0	3.0	1.0	0.0	0.0
2.385e-06	0.0	3.0	2.0	2.0	0.0	2.80229356681e-05	6.0	4.0	1.0	2.0	0.0
6.2025e-07	0.0	0.0	0.0	1.0	0.0	7.90421128224e-06	0.0	3.0	0.0	1.0	1.0
5.5575e-06	0.0	4.0	0.0	1.0	1.0	7.50138475856e-06	2.0	2.0	1.0	1.0	0.0
3.0075e-07	0.0	3.0	0.0	1.0	0.0	9.95720126313e-06	3.0	5.0	0.0	1.0	1.0
1.34775e-06	0.0	5.0	1.0	0.0	0.0	7.16775306738e-06	2.0	3.0	0.0	1.0	1.0
2.9925e-06	0.0	4.0	0.0	0.0	0.0	3.50414141944e-06	1.0	2.0	0.0	1.0	1.0
6.615e-07	2.0	6.0	0.0	0.0	0.0	1.60201394362e-05	0.0	4.0	1.0	0.0	0.0
1.36875e-06	0.0	4.0	0.0	0.0	0.0	2.06995795054e-05	1.0	2.0	0.0	2.0	0.0
1.03725e-06	0.0	4.0	0.0	1.0	0.0	4.57274074922e-05	4.0	3.0	0.0	0.0	0.0
5.76e-06	0.0	2.0	1.0	0.0	0.0	5.09126573684e-06	1.0	3.0	0.0	0.0	0.0
2.60475e-06	0.0	5.0	0.0	0.0	0.0	1.30731359165e-05	2.0	4.0	0.0	0.0	0.0
1.5945e-06	0.0	3.0	0.0	1.0	0.0	1.82825172153e-05	4.0	2.0	0.0	0.0	0.0
3.66e-06	1.0	3.0	1.0	3.0	0.0	5.20320492369e-05	4.0	3.0	0.0	1.0	0.0
2.20275e-06	0.0	2.0	0.0	1.0	0.0	1.5952721663e-05	2.0	2.0	1.0	0.0	0.0
1.425e-06	1.0	6.0	0.0	0.0	0.0	6.03271177446e-06	0.0	2.0	0.0	0.0	0.0
1.005e-06	0.0	0.0	0.0	1.0	0.0	4.08762920817e-05	9.0	3.0	0.0	0.0	0.0
5.58e-07	0.0	1.0	0.0	3.0	0.0	3.88790061654e-05	4.0	3.0	0.0	0.0	0.0
3.3675e-07	0.0	3.0	0.0	1.0	0.0	1.33312861908e-05	1.0	6.0	0.0	1.0	0.0
1.419e-06	0.0	4.0	0.0	1.0	0.0	7.68467765706e-06	1.0	2.0	1.0	0.0	0.0
8.265e-07	0.0	3.0	0.0	1.0	0.0	4.86737839735e-05	9.0	3.0	0.0	2.0	0.0
1.86225e-06	0.0	1.0	0.0	2.0	0.0	9.18084006761e-06	3.0	1.0	0.0	0.0	0.0
2.2425e-06	1.0	6.0	0.0	1.0	0.0	3.31332067993e-05	9.0	3.0	0.0	0.0	0.0
1.15425e-06	0.0	2.0	1.0	1.0	0.0	8.63926767797e-06	0.0	5.0	0.0	0.0	0.0
2.4975e-06	1.0	4.0	1.0	0.0	0.0	9.36517691418e-06	2.0	3.0	0.0	0.0	0.0
2.766e-06	0.0	5.0	1.0	1.0	0.0	1.41684184453e-05	4.0	8.0	0.0	0.0	1.0
1.17e-06	0.0	3.0	0.0	0.0	0.0	6.06392171143e-07	0.0	3.0	1.0	0.0	0.0
1.46175e-06	0.0	2.0	0.0	0.0	0.0	8.31720351451e-06	2.0	2.0	0.0	0.0	0.0
2.1975e-06	0.0	3.0	1.0	2.0	0.0	1.29044859355e-05	0.0	2.0	0.0	1.0	1.0
1.242e-06	0.0	4.0	0.0	0.0	0.0	4.09716528439e-05	8.0	3.0	0.0	0.0	0.0
1.76775e-06	0.0	2.0	0.0	4.0	1.0	1.67619080429e-05	3.0	2.0	0.0	1.0	0.0
2.9925e-06	0.0	4.0	0.0	0.0	0.0	1.27014099253e-05	0.0	5.0	0.0	0.0	1.0
5.265e-07	1.0	1.0	0.0	0.0	0.0	1.34317290377e-05	2.0	2.0	0.0	0.0	0.0
1.107e-06	0.0	0.0	0.0	0.0	0.0	6.6586926243e-06	1.0	5.0	0.0	1.0	1.0
5.775e-07	0.0	2.0	2.0	2.0	0.0	1.48507888666e-05	3.0	3.0	1.0	0.0	0.0
9.09e-07	0.0	1.0	1.0	1.0	1.0	1.37577020227e-05	2.0	1.0	0.0	3.0	0.0
1.03275e-06	0.0	2.0	0.0	1.0	0.0	1.27235081831e-05	1.0	4.0	0.0	1.0	0.0
8.5725e-07	0.0	6.0	1.0	3.0	1.0	1.72113795938e-05	0.0	3.0	0.0	0.0	0.0
3.0525e-07	0.0	1.0	0.0	1.0	0.0	1.68526887747e-05	1.0	3.0	1.0	1.0	1.0
3.18e-07	0.0	3.0	0.0	0.0	0.0	2.66843527837e-05	3.0	4.0	0.0	0.0	0.0
2.6415e-08	0.0	3.0	0.0	1.0	0.0	1.04655587832e-05	0.0	2.0	0.0	1.0	0.0
6.135e-07	0.0	1.0	0.0	0.0	0.0	1.65345885768e-05	4.0	3.0	1.0	1.0	0.0
3.5175e-07	0.0	7.0	0.0	0.0	0.0	4.15552578586e-06	2.0	3.0	2.0	1.0	0.0
6.18e-07	0.0	3.0	0.0	2.0	0.0	1.83917788077e-05	4.0	4.0	2.0	3.0	0.0
1.2585e-06	0.0	2.0	0.0	3.0	0.0	1.58510997985e-05	2.0	4.0	0.0	1.0	1.0
7.65e-07	0.0	4.0	0.0	2.0	0.0	2.50325115628e-05	3.0	2.0	0.0	1.0	0.0
5.2875e-07	0.0	2.0	0.0	1.0	0.0	5.33242719719e-05	6.0	4.0	0.0	2.0	0.0
3.2325e-06	0.0	2.0	1.0	0.0	0.0	2.23915063147e-05	3.0	5.0	0.0	0.0	0.0
1.189965e-05	2.0	1.0	0.0	1.0	0.0	9.93268717304e-06	1.0	4.0	0.0	0.0	0.0
1.875e-06	0.0	2.0	0.0	2.0	1.0	7.24825916914e-06	0.0	2.0	1.0	1.0	1.0
4.5375e-07	0.0	5.0	0.0	2.0	0.0	1.48123711619e-05	1.0	3.0	0.0	1.0	0.0
7.1025e-07	0.0	7.0	0.0	0.0	0.0	5.05255707756e-06	2.0	3.0	1.0	0.0	0.0
9.0675e-07	0.0	3.0	0.0	0.0	0.0	7.71646568919e-06	1.0	8.0	0.0	2.0	0.0
1.07775e-06	0.0	4.0	1.0	0.0	0.0	2.40567785362e-05	0.0	4.0	0.0	0.0	0.0
1.0725e-06	0.0	4.0	0.0	0.0	0.0	1.03873645364e-05	1.0	3.0	0.0	0.0	0.0
3.0675e-06	1.0	8.0	0.0	0.0	0.0	2.13280909252e-05	3.0	8.0	0.0	2.0	0.0
2.10375e-07	0.0	8.0	0.0	0.0	0.0	8.47046507374e-06	2.0	2.0	0.0	1.0	0.0
1.434e-06	0.0	7.0	0.0	2.0	0.0	1.12135722365e-05	2.0	4.0	0.0	0.0	0.0
2.8875e-06	0.0	5.0	0.0	1.0	0.0	3.03752960833e-05	3.0	7.0	0.0	3.0	0.0
3.7725e-06	0.0	7.0	0.0	0.0	0.0	1.69560604901e-05	2.0	9.0	0.0	0.0	0.0
1.233e-06	0.0	3.0	1.0	1.0	0.0	9.79506656426e-06	3.0	4.0	0.0	0.0	0.0
1.31175e-06	0.0	3.0	1.0	0.0	3.0	1.98078303861e-05	1.0	7.0	0.0	0.0	0.0
1.31475e-06	0.0	4.0	0.0	0.0	0.0	2.82652940904e-05	5.0	6.0	0.0	0.0	0.0
8.085e-07	0.0	2.0	0.0	2.0	1.0	1.38136284233e-05	0.0	5.0	1.0	0.0	0.0
5.25e-07	0.0	5.0	1.0	1.0	0.0	2.37444501636e-05	1.0	0.0	1.0	0.0	0.0
1.1913e-05	3.0	5.0	0.0	0.0	0.0	6.4126766267e-06	0.0	3.0	0.0	2.0	1.0
4.92e-06	0.0	5.0	1.0	2.0	0.0	1.32695815293e-05	1.0	4.0	0.0	0.0	0.0
8.91e-07	0.0	2.0	1.0	1.0	0.0	1.02599046337e-05	1.0	3.0	0.0	0.0	1.0
4.9875e-06	0.0	5.0	1.0	1.0	0.0	2.46457286175e-06	1.0	5.0	1.0	0.0	0.0
5.355e-07	0.0	2.0	0.0	0.0	0.0	4.77134945618e-05	6.0	2.0	0.0	1.0	1.0
1.4595e-06	0.0	4.0	0.0	0.0	0.0	1.50499388359e-05	3.0	6.0	0.0	0.0	0.0
3.3225e-06	0.0	4.0	0.0	1.0	1.0	6.86371121023e-06	1.0	7.0	0.0	1.0	0.0
2.6925e-06	0.0	4.0	0.0	0.0	0.0	2.98744419478e-05	2.0	6.0	1.0	0.0	0.0
7.02e-07	0.0	1.0	0.0	0.0	0.0	4.86342086382e-05	6.0	2.0	0.0	1.0	0.0
2.151e-06	1.0	4.0	1.0	1.0	1.0	1.04084598589e-05	2.0	2.0	1.0	1.0	0.0
7.125e-06	0.0	6.0	0.0	1.0	0.0	1.08118707199e-05	0.0	5.0	0.0	1.0	0.0
2.325e-06	0.0	4.0	0.0	0.0	0.0	2.5895128745e-05	7.0	5.0	0.0	0.0	0.0
3.4425e-07	0.0	1.0	0.0	1.0	0.0	1.08869062545e-05	1.0	5.0	1.0	1.0	0.0
9.3375e-07	0.0	5.0	0.0	2.0	0.0	1.30963061387e-05	2.0	2.0	0.0	0.0	0.0
1.6695e-06	0.0	5.0	1.0	2.0	0.0	7.9638727664e-06	2.0	3.0	0.0	0.0	0.0
2.03325e-06	0.0	5.0	0.0	0.0	0.0	1.28726872189e-05	2.0	2.0	0.0	1.0	0.0
2.33025e-06	0.0	4.0	0.0	1.0	0.0	1.38239267414e-05	2.0	5.0	0.0	1.0	1.0
6.9075e-07	0.0	6.0	0.0	1.0	0.0	1.60333115022e-05	3.0	4.0	0.0	1.0	0.0
7.455e-07	0.0	2.0	2.0	0.0	1.0	1.25960840369e-05	2.0	6.0	1.0	0.0	0.0
3.4125e-06	0.0	1.0	0.0	1.0	0.0	3.62043469293e-05	3.0	5.0	1.0	0.0	0.0
2.13225e-06	0.0	6.0	0.0	1.0	1.0	2.28889957578e-05	4.0	3.0	1.0	0.0	0.0
1.81125e-06	1.0	2.0	0.0	0.0	0.0	2.5867446748e-05	6.0	2.0	0.0	0.0	0.0
1.512e-06	0.0	5.0	0.0	0.0	0.0	1.60944376608e-05	2.0	4.0	0.0	0.0	0.0
9.15e-07	0.0	5.0	0.0	0.0	0.0	1.23497645234e-05	0.0	4.0	0.0	1.0	0.0
2.22e-06	1.0	5.0	1.0	0.0	0.0	6.24455343264e-06	2.0	4.0	0.0	2.0	0.0
1.845e-06	0.0	4.0	1.0	0.0	0.0	1.86515856625e-05	2.0	5.0	0.0	0.0	0.0
1.75725e-06	0.0	8.0	0.0	0.0	0.0	5.76171857856e-07	0.0	5.0	1.0	0.0	0.0
7.1625e-07	0.0	4.0	0.0	0.0	0.0	4.05665057558e-05	4.0	4.0	0.0	0.0	1.0
4.08e-06	1.0	1.0	1.0	0.0	0.0	2.98338063526e-05	2.0	4.0	0.0	0.0	0.0
5.9925e-07	0.0	2.0	0.0	1.0	0.0	4.94737913579e-05	10.0	6.0	1.0	0.0	1.0
2.07075e-06	0.0	4.0	0.0	1.0	0.0	2.42137556228e-05	2.0	2.0	0.0	1.0	0.0
1.27125e-06	0.0	3.0	0.0	0.0	0.0	4.60038923708e-05	5.0	2.0	0.0	0.0	0.0
2.655e-06	0.0	3.0	0.0	2.0	0.0	2.89749323139e-06	1.0	0.0	0.0	1.0	0.0
3.1125e-06	0.0	1.0	0.0	0.0	0.0	4.84913407704e-05	6.0	2.0	0.0	1.0	0.0
5.8125e-07	0.0	3.0	0.0	1.0	1.0	4.28025740681e-06	0.0	0.0	0.0	1.0	0.0
9.7725e-07	1.0	2.0	0.0	1.0	1.0	8.89550269554e-06	0.0	3.0	0.0	0.0	1.0
1.79475e-07	0.0	4.0	0.0	1.0	0.0	1.00777772197e-05	0.0	5.0	1.0	0.0	0.0
5.8575e-07	0.0	0.0	0.0	1.0	0.0	1.38574633021e-05	2.0	5.0	0.0	0.0	0.0
7.8075e-07	0.0	4.0	1.0	0.0	0.0	1.31597096054e-05	1.0	5.0	0.0	0.0	0.0
7.86e-07	0.0	3.0	0.0	1.0	0.0	5.210688002e-05	9.0	2.0	0.0	1.0	0.0
1.7775e-07	0.0	4.0	0.0	2.0	0.0	1.33843511202e-05	1.0	2.0	1.0	1.0	0.0
1.6755e-06	0.0	2.0	0.0	2.0	0.0	1.26987634424e-05	1.0	3.0	1.0	0.0	0.0
9.525e-07	0.0	2.0	1.0	0.0	0.0	1.76445784852e-05	2.0	3.0	0.0	0.0	0.0
2.472e-06	1.0	6.0	0.0	0.0	0.0	8.54358579041e-06	2.0	2.0	0.0	1.0	0.0
4.5825e-07	1.0	4.0	0.0	3.0	1.0	4.06799388324e-05	7.0	3.0	0.0	0.0	1.0
8.8275e-07	0.0	2.0	0.0	0.0	1.0	5.4509415687e-06	0.0	4.0	0.0	1.0	0.0
1.46775e-06	0.0	4.0	0.0	0.0	1.0	1.00709170325e-05	1.0	1.0	0.0	0.0	0.0
1.005e-06	0.0	1.0	0.0	0.0	0.0	5.32689564291e-06	0.0	3.0	0.0	2.0	0.0
2.895e-06	1.0	0.0	0.0	1.0	0.0	9.09944925897e-06	0.0	4.0	1.0	0.0	0.0
1.20825e-06	1.0	3.0	0.0	0.0	0.0	1.10521459105e-05	2.0	1.0	1.0	0.0	0.0
5.9025e-07	0.0	2.0	0.0	1.0	0.0	5.11977695065e-05	4.0	5.0	0.0	0.0	0.0
1.55625e-07	0.0	1.0	1.0	1.0	0.0	8.89639749032e-06	1.0	3.0	0.0	1.0	0.0
1.8795e-06	0.0	4.0	0.0	1.0	0.0	6.99954013725e-06	1.0	2.0	0.0	1.0	1.0
1.35375e-06	1.0	3.0	0.0	0.0	0.0	1.58944588761e-05	4.0	2.0	0.0	0.0	0.0
3.48e-06	0.0	1.0	0.0	0.0	0.0	9.49656573878e-06	0.0	1.0	2.0	1.0	0.0
8.2275e-07	0.0	1.0	0.0	0.0	0.0	1.36917760103e-05	4.0	1.0	0.0	3.0	0.0
4.425e-07	0.0	6.0	0.0	1.0	1.0	1.31674391108e-05	3.0	2.0	0.0	2.0	0.0
3.585e-06	0.0	4.0	2.0	0.0	0.0	1.03399844876e-05	0.0	7.0	0.0	3.0	1.0
9.045e-07	0.0	6.0	0.0	2.0	0.0	4.00967700295e-06	0.0	2.0	0.0	1.0	0.0
1.39575e-06	0.0	1.0	0.0	0.0	0.0	1.61451243505e-05	5.0	2.0	0.0	3.0	0.0
5.85e-06	3.0	3.0	0.0	0.0	0.0	5.62020674768e-05	9.0	5.0	2.0	1.0	1.0
2.05275e-06	1.0	7.0	2.0	1.0	1.0	1.51066517759e-05	2.0	7.0	1.0	1.0	0.0
2.0325e-06	0.0	3.0	0.0	1.0	1.0	3.38914507395e-05	4.0	6.0	1.0	1.0	0.0
1.46925e-06	0.0	4.0	0.0	0.0	0.0	2.49107338069e-05	2.0	6.0	0.0	1.0	0.0
1.93125e-06	0.0	6.0	1.0	1.0	0.0	1.92282055063e-05	1.0	4.0	0.0	1.0	0.0
9.7575e-07	0.0	4.0	1.0	0.0	0.0	2.97210745248e-06	0.0	2.0	0.0	3.0	0.0
2.6925e-07	0.0	7.0	1.0	1.0	0.0	8.23300969711e-06	1.0	2.0	0.0	0.0	0.0
2.52e-06	1.0	4.0	0.0	1.0	1.0	9.60983737908e-06	2.0	5.0	0.0	1.0	0.0
1.04775e-06	0.0	6.0	0.0	1.0	0.0	3.37882435383e-06	0.0	1.0	0.0	1.0	0.0
1.962e-06	0.0	2.0	1.0	1.0	0.0	1.54225024512e-05	1.0	1.0	1.0	2.0	1.0
1.98675e-06	0.0	1.0	0.0	1.0	0.0	9.83513163075e-06	0.0	6.0	0.0	0.0	0.0
5.565e-07	0.0	5.0	0.0	0.0	0.0	1.70674547516e-05	5.0	2.0	1.0	2.0	0.0
1.1649375e-05	5.0	4.0	0.0	0.0	0.0	1.82226661233e-05	2.0	7.0	1.0	0.0	0.0
1.7043525e-05	2.0	1.0	0.0	1.0	0.0	1.90517774144e-05	3.0	7.0	0.0	1.0	0.0
2.11125e-07	0.0	3.0	1.0	0.0	0.0	1.69729725988e-05	1.0	3.0	0.0	2.0	1.0
1.09875e-06	0.0	3.0	1.0	0.0	0.0	1.6249471565e-05	2.0	4.0	0.0	1.0	0.0
4.395e-06	1.0	5.0	0.0	1.0	0.0	4.09167062954e-06	0.0	2.0	0.0	1.0	0.0
2.28075e-06	0.0	9.0	1.0	0.0	0.0	2.02574598837e-05	1.0	1.0	0.0	1.0	0.0
3.2775e-06	2.0	2.0	0.0	1.0	0.0	1.11137824103e-05	1.0	3.0	0.0	0.0	0.0
7.95e-07	0.0	4.0	0.0	1.0	0.0	1.8921215778e-05	2.0	4.0	1.0	1.0	0.0
1.176e-06	0.0	4.0	0.0	0.0	0.0	1.65002425753e-05	2.0	5.0	0.0	0.0	0.0
5.37e-07	0.0	3.0	0.0	0.0	0.0	3.10211409745e-05	4.0	3.0	0.0	0.0	0.0
4.065e-06	1.0	5.0	0.0	1.0	0.0	7.1601729705e-06	1.0	3.0	0.0	1.0	0.0
2.1225e-06	1.0	3.0	0.0	1.0	0.0	2.55171499822e-05	2.0	4.0	1.0	1.0	0.0
1.36425e-06	1.0	6.0	0.0	0.0	0.0	7.25773332222e-06	2.0	4.0	0.0	0.0	0.0
4.0425e-07	0.0	4.0	0.0	2.0	0.0	1.35440503659e-05	3.0	2.0	0.0	2.0	0.0
1.287e-06	0.0	4.0	0.0	1.0	0.0	1.33182652881e-05	2.0	2.0	0.0	0.0	0.0
2.43e-06	0.0	4.0	1.0	3.0	0.0	1.84513954652e-05	4.0	3.0	0.0	0.0	0.0
2.08275e-06	0.0	5.0	0.0	1.0	0.0	1.1155468471e-05	2.0	2.0	0.0	0.0	0.0
3.3525e-07	0.0	3.0	1.0	0.0	0.0	6.08234772919e-06	0.0	3.0	0.0	0.0	0.0
2.10375e-06	0.0	7.0	0.0	3.0	0.0	1.36447177856e-05	2.0	6.0	0.0	0.0	0.0
2.0565e-06	0.0	1.0	0.0	0.0	0.0	1.04169736776e-05	1.0	5.0	0.0	0.0	0.0
3.165e-07	0.0	6.0	0.0	1.0	0.0	1.05266761044e-05	1.0	1.0	1.0	2.0	0.0
2.8125e-06	0.0	4.0	1.0	0.0	0.0	1.21787108988e-05	1.0	5.0	1.0	1.0	0.0
1.1955e-06	0.0	2.0	1.0	0.0	0.0	3.41022972906e-05	3.0	3.0	0.0	3.0	0.0
9e-07	0.0	4.0	0.0	0.0	0.0	1.31574178225e-05	2.0	4.0	0.0	1.0	0.0
8.2875e-07	0.0	3.0	0.0	1.0	0.0	1.78276346632e-05	3.0	4.0	0.0	0.0	0.0
1.116e-06	0.0	2.0	1.0	0.0	1.0	4.25351258651e-05	8.0	4.0	1.0	1.0	0.0
2.985e-06	0.0	5.0	0.0	1.0	0.0	6.52533942605e-06	0.0	4.0	2.0	0.0	0.0
1.50525e-06	0.0	4.0	0.0	2.0	0.0	5.48514818859e-05	5.0	4.0	0.0	2.0	0.0
5.4525e-07	0.0	8.0	0.0	0.0	0.0	5.86866272494e-06	0.0	5.0	1.0	1.0	0.0
3.7725e-06	1.0	2.0	2.0	0.0	0.0	0.000120988073763	18.0	0.0	1.0	0.0	0.0
